timestamp,k,comando_l_hip_roll,real_l_hip_roll,erro_l_hip_roll,comando_l_knee,real_l_knee,erro_l_knee
1.76004e+09,1146,-0.0790554,-0.0793855,-0.000330136,0.530129,0.530336,0.000206883
1.76004e+09,1147,-0.078723,-0.0790554,-0.000332394,0.52992,0.530129,0.000208967
1.76004e+09,1148,-0.0783884,-0.078723,-0.000334614,0.529709,0.52992,0.000211077
1.76004e+09,1149,-0.0780516,-0.078723,-0.000671403,0.529496,0.52992,0.000424289
1.76004e+09,1150,-0.0777127,-0.0783884,-0.000675705,0.52928,0.529709,0.000428584
1.76004e+09,1151,-0.0773717,-0.0780516,-0.000679902,0.529063,0.529496,0.000432923
1.76004e+09,1152,-0.0770287,-0.0773717,-0.000342997,0.528843,0.529063,0.000219752
1.76004e+09,1153,-0.0766837,-0.0770287,-0.000344943,0.528621,0.528843,0.000221969
1.76004e+09,1154,-0.0763369,-0.0766837,-0.000346817,0.528397,0.528621,0.000224202
1.76004e+09,1155,-0.0759883,-0.0763369,-0.000348616,0.52817,0.528397,0.000226448
1.76004e+09,1156,-0.075638,-0.0763369,-0.000698949,0.527942,0.528397,0.000455151
1.76004e+09,1157,-0.075286,-0.075638,-0.000351965,0.527711,0.527942,0.000230967
1.76004e+09,1158,-0.0749325,-0.075286,-0.000353506,0.527477,0.527711,0.000233236
1.76004e+09,1159,-0.0745775,-0.0749325,-0.000354952,0.527242,0.527477,0.000235507
1.76004e+09,1160,-0.0742212,-0.0749325,-0.000711249,0.527004,0.527477,0.000473284
1.76004e+09,1161,-0.0738637,-0.0745775,-0.000713838,0.526764,0.527242,0.000477823
1.76004e+09,1162,-0.073505,-0.0742212,-0.000716216,0.526522,0.527004,0.000482352
1.76004e+09,1163,-0.0731453,-0.0738637,-0.000718377,0.526277,0.526764,0.000486866
1.76004e+09,1164,-0.0727847,-0.073505,-0.000720312,0.52603,0.526522,0.000491359
1.76004e+09,1165,-0.0724233,-0.0731453,-0.000722017,0.525781,0.526277,0.000495826
1.76004e+09,1166,-0.0720612,-0.0727847,-0.000723486,0.52553,0.52603,0.00050026
1.76004e+09,1167,-0.0716986,-0.0720612,-0.000362634,0.525277,0.52553,0.000253423
1.76004e+09,1168,-0.0713355,-0.0716986,-0.000363065,0.525021,0.525277,0.000255588
1.76004e+09,1169,-0.0709722,-0.0713355,-0.000363371,0.524763,0.525021,0.000257727
1.76004e+09,1170,-0.0706086,-0.0713355,-0.000726922,0.524504,0.525021,0.000517564
1.76004e+09,1171,-0.070245,-0.0709722,-0.000727157,0.524242,0.524763,0.000521754
1.76004e+09,1172,-0.0698815,-0.070245,-0.000363533,0.523978,0.524242,0.000263963
1.76004e+09,1173,-0.0695181,-0.0698815,-0.000363333,0.523712,0.523978,0.000265973
1.76004e+09,1174,-0.0691551,-0.0695181,-0.000363008,0.523444,0.523712,0.000267944
1.76004e+09,1175,-0.0687926,-0.0691551,-0.000362556,0.523174,0.523444,0.000269876
1.76004e+09,1176,-0.0684306,-0.0687926,-0.000361981,0.522902,0.523174,0.000271766
1.76004e+09,1177,-0.0680693,-0.0687926,-0.000723264,0.522628,0.523174,0.000545376
1.76004e+09,1178,-0.0677088,-0.0684306,-0.000721746,0.522353,0.522902,0.000549022
