k,ZMP_ref_x,ZMP_ref_y,ZMP_x,COM_x,ZMP_y,COM_y
4313,0.2,-0.05,0.200046,0.198906,-0.0500925,-0.0457594
4314,0.2,-0.05,0.200046,0.198921,-0.0500919,-0.0457742
4315,0.2,-0.05,0.200046,0.198935,-0.0500912,-0.0457888
4316,0.2,-0.05,0.200045,0.198949,-0.0500906,-0.0458032
4317,0.2,-0.05,0.200045,0.198963,-0.0500899,-0.0458174
4318,0.2,-0.05,0.200045,0.198977,-0.0500893,-0.0458314
4319,0.2,-0.05,0.200044,0.198992,-0.0500887,-0.0458452
4320,0.2,-0.05,0.200044,0.199006,-0.050088,-0.0458588
4321,0.2,-0.05,0.200044,0.19902,-0.0500874,-0.0458723
4322,0.2,-0.05,0.200044,0.199033,-0.0500868,-0.0458855
4323,0.2,-0.05,0.200043,0.199047,-0.0500862,-0.0458986
4324,0.2,-0.05,0.200043,0.199061,-0.0500856,-0.0459115
4325,0.2,-0.05,0.200043,0.199075,-0.050085,-0.0459242
4326,0.2,-0.05,0.200042,0.199089,-0.0500844,-0.0459367
4327,0.2,-0.05,0.200042,0.199102,-0.0500838,-0.045949
4328,0.2,-0.05,0.200042,0.199116,-0.0500832,-0.0459612
4329,0.2,-0.05,0.200041,0.19913,-0.0500826,-0.0459731
4330,0.2,-0.05,0.200041,0.199143,-0.050082,-0.0459849
4331,0.2,-0.05,0.200041,0.199157,-0.0500814,-0.0459965
4332,0.2,-0.05,0.200041,0.19917,-0.0500808,-0.0460079
4333,0.2,-0.05,0.20004,0.199184,-0.0500803,-0.0460192
4334,0.2,-0.05,0.20004,0.199197,-0.0500797,-0.0460302
4335,0.2,-0.05,0.20004,0.199211,-0.0500791,-0.0460411
4336,0.2,-0.05,0.200039,0.199224,-0.0500786,-0.0460518
4337,0.2,-0.05,0.200039,0.199237,-0.050078,-0.0460623
4338,0.2,-0.05,0.200039,0.199251,-0.0500775,-0.0460726
4339,0.2,-0.05,0.200039,0.199264,-0.0500769,-0.0460827
4340,0.2,-0.05,0.200038,0.199277,-0.0500764,-0.0460927
4341,0.2,-0.05,0.200038,0.19929,-0.0500758,-0.0461025
4342,0.2,-0.05,0.200038,0.199304,-0.0500753,-0.0461121
4343,0.2,-0.05,0.200037,0.199317,-0.0500748,-0.0461216
4344,0.2,-0.05,0.200037,0.19933,-0.0500742,-0.0461308
4345,0.2,-0.05,0.200037,0.199343,-0.0500737,-0.0461399
4346,0.2,-0.05,0.200037,0.199356,-0.0500732,-0.0461488
4347,0.2,-0.05,0.200036,0.199369,-0.0500727,-0.0461576
4348,0.2,-0.05,0.200036,0.199382,-0.0500721,-0.0461662
4349,0.2,-0.05,0.200036,0.199395,-0.0500716,-0.0461745
4350,0.2,-0.05,0.200036,0.199408,-0.0500711,-0.0461828
4351,0.2,-0.05,0.200035,0.199421,-0.0500706,-0.0461908
4352,0.2,-0.05,0.200035,0.199433,-0.0500701,-0.0461987
4353,0.2,-0.05,0.200035,0.199446,-0.0500696,-0.0462064
4354,0.2,-0.05,0.200035,0.199459,-0.0500691,-0.0462139
4355,0.2,-0.05,0.200034,0.199472,-0.0500686,-0.0462212
4356,0.2,-0.05,0.200034,0.199484,-0.0500682,-0.0462284
4357,0.2,-0.05,0.200034,0.199497,-0.0500677,-0.0462354
4358,0.2,-0.05,0.200034,0.19951,-0.0500672,-0.0462423
4359,0.2,-0.05,0.200033,0.199523,-0.0500667,-0.0462489
4360,0.2,-0.05,0.200033,0.199535,-0.0500662,-0.0462554
4361,0.2,-0.05,0.200033,0.199548,-0.0500658,-0.0462618
4362,0.2,-0.05,0.200033,0.19956,-0.0500653,-0.0462679
4363,0.2,-0.05,0.200033,0.199573,-0.0500649,-0.0462739
4364,0.2,-0.05,0.200032,0.199586,-0.0500644,-0.0462797
4365,0.2,-0.05,0.200032,0.199598,-0.0500639,-0.0462854
4366,0.2,-0.05,0.200032,0.199611,-0.0500635,-0.0462909
4367,0.2,-0.05,0.200032,0.199623,-0.050063,-0.0462962
4368,0.2,-0.05,0.200031,0.199636,-0.0500626,-0.0463013
4369,0.2,-0.05,0.200031,0.199648,-0.0500622,-0.0463063
4370,0.2,-0.05,0.200031,0.199661,-0.0500617,-0.0463111
4371,0.2,-0.05,0.200031,0.199673,-0.0500613,-0.0463158
4372,0.2,-0.05,0.200031,0.199686,-0.0500609,-0.0463203
4373,0.2,-0.05,0.20003,0.199698,-0.0500604,-0.0463246
4374,0.2,-0.05,0.20003,0.19971,-0.05006,-0.0463287
4375,0.2,-0.05,0.20003,0.199723,-0.0500596,-0.0463327
4376,0.2,-0.05,0.20003,0.199735,-0.0500592,-0.0463365
4377,0.2,-0.05,0.200029,0.199747,-0.0500588,-0.0463402
4378,0.2,-0.05,0.200029,0.19976,-0.0500583,-0.0463436
4379,0.2,-0.05,0.200029,0.199772,-0.0500579,-0.0463469
4380,0.2,-0.05,0.200029,0.199784,-0.0500575,-0.0463501
4381,0.2,-0.05,0.200029,0.199797,-0.0500571,-0.0463531
4382,0.2,-0.05,0.200028,0.199809,-0.0500567,-0.0463559
4383,0.2,-0.05,0.200028,0.199821,-0.0500563,-0.0463586
4384,0.2,-0.05,0.200028,0.199834,-0.0500559,-0.046361
4385,0.2,-0.05,0.200028,0.199846,-0.0500556,-0.0463634
4386,0.2,-0.05,0.200028,0.199858,-0.0500552,-0.0463655
4387,0.2,-0.05,0.200027,0.19987,-0.0500548,-0.0463675
4388,0.2,-0.05,0.200027,0.199883,-0.0500544,-0.0463694
4389,0.2,-0.05,0.200027,0.199895,-0.050054,-0.046371
4390,0.2,-0.05,0.200027,0.199907,-0.0500537,-0.0463725
4391,0.2,-0.05,0.200027,0.199919,-0.0500533,-0.0463739
4392,0.2,-0.05,0.200027,0.199932,-0.0500529,-0.046375
4393,0.2,-0.05,0.200026,0.199944,-0.0500526,-0.046376
4394,0.2,-0.05,0.200026,0.199956,-0.0500522,-0.0463769
4395,0.2,-0.05,0.200026,0.199968,-0.0500518,-0.0463776
4396,0.2,-0.05,0.200026,0.19998,-0.0500515,-0.0463781
4397,0.2,-0.05,0.200026,0.199993,-0.0500511,-0.0463784
4398,0.2,-0.05,0.200025,0.200005,-0.0500508,-0.0463786
4399,0.2,-0.05,0.200025,0.200017,-0.0500504,-0.0463787
4400,0.2,-0.05,0.200025,0.200029,-0.0500501,-0.0463785
4401,0.2,-0.05,0.200025,0.200041,-0.0500497,-0.0463782
4402,0.2,-0.05,0.200025,0.200054,-0.0500494,-0.0463778
4403,0.2,-0.05,0.200025,0.200066,-0.0500491,-0.0463771
4404,0.2,-0.05,0.200024,0.200078,-0.0500487,-0.0463763
4405,0.2,-0.05,0.200024,0.20009,-0.0500484,-0.0463754
4406,0.2,-0.05,0.200024,0.200102,-0.0500481,-0.0463743
4407,0.2,-0.05,0.200024,0.200115,-0.0500478,-0.046373
4408,0.2,-0.05,0.200024,0.200127,-0.0500474,-0.0463715
4409,0.2,-0.05,0.200024,0.200139,-0.0500471,-0.0463699
4410,0.2,-0.05,0.200023,0.200151,-0.0500468,-0.0463681
4411,0.2,-0.05,0.200023,0.200164,-0.0500465,-0.0463662
4412,0.2,-0.05,0.200023,0.200176,-0.0500462,-0.0463641
4413,0.2,-0.05,0.200023,0.200188,-0.0500459,-0.0463618
4414,0.2,-0.05,0.200023,0.2002,-0.0500456,-0.0463594
4415,0.2,-0.05,0.200023,0.200213,-0.0500453,-0.0463568
4416,0.2,-0.05,0.200023,0.200225,-0.050045,-0.046354
4417,0.2,-0.05,0.200022,0.200237,-0.0500447,-0.0463511
4418,0.2,-0.05,0.200022,0.200249,-0.0500444,-0.046348
4419,0.2,-0.05,0.200022,0.200262,-0.0500441,-0.0463448
4420,0.2,-0.05,0.200022,0.200274,-0.0500438,-0.0463414
4421,0.2,-0.05,0.200022,0.200286,-0.0500435,-0.0463378
4422,0.2,-0.05,0.200022,0.200299,-0.0500432,-0.046334
4423,0.2,-0.05,0.200022,0.200311,-0.0500429,-0.0463301
4424,0.2,-0.05,0.200021,0.200323,-0.0500426,-0.046326
4425,0.2,-0.05,0.200021,0.200336,-0.0500423,-0.0463218
4426,0.2,-0.05,0.200021,0.200348,-0.0500421,-0.0463174
4427,0.2,-0.05,0.200021,0.200361,-0.0500418,-0.0463128
4428,0.2,-0.05,0.200021,0.200373,-0.0500415,-0.046308
4429,0.2,-0.05,0.200021,0.200385,-0.0500412,-0.0463031
4430,0.2,-0.05,0.200021,0.200398,-0.050041,-0.0462981
4431,0.2,-0.05,0.20002,0.20041,-0.0500407,-0.0462928
4432,0.2,-0.05,0.20002,0.200423,-0.0500404,-0.0462874
4433,0.2,-0.05,0.20002,0.200435,-0.0500401,-0.0462818
4434,0.2,-0.05,0.20002,0.200448,-0.0500399,-0.0462761
4435,0.2,-0.05,0.20002,0.20046,-0.0500396,-0.0462702
4436,0.2,-0.05,0.20002,0.200473,-0.0500393,-0.0462641
4437,0.2,-0.05,0.20002,0.200486,-0.0500391,-0.0462578
4438,0.2,-0.05,0.200019,0.200498,-0.0500388,-0.0462514
4439,0.2,-0.05,0.200019,0.200511,-0.0500386,-0.0462448
4440,0.2,-0.05,0.200019,0.200523,-0.0500383,-0.0462381
4441,0.2,-0.05,0.200019,0.200536,-0.0500381,-0.0462311
4442,0.2,-0.05,0.200019,0.200549,-0.0500378,-0.046224
4443,0.2,-0.05,0.200019,0.200561,-0.0500375,-0.0462168
4444,0.2,-0.05,0.200019,0.200574,-0.0500373,-0.0462093
4445,0.2,-0.05,0.200019,0.200587,-0.0500371,-0.0462017
4446,0.2,-0.05,0.200018,0.2006,-0.0500368,-0.0461939
4447,0.2,-0.05,0.200018,0.200613,-0.0500366,-0.046186
4448,0.2,-0.05,0.200018,0.200625,-0.0500363,-0.0461779
4449,0.2,-0.05,0.200018,0.200638,-0.0500361,-0.0461696
4450,0.2,-0.05,0.200018,0.200651,-0.0500358,-0.0461611
4451,0.2,-0.05,0.200018,0.200664,-0.0500356,-0.0461525
4452,0.2,-0.05,0.200018,0.200677,-0.0500354,-0.0461437
4453,0.2,-0.05,0.200018,0.20069,-0.0500351,-0.0461347
4454,0.2,-0.05,0.200018,0.200703,-0.0500349,-0.0461255
4455,0.2,-0.05,0.200017,0.200716,-0.0500347,-0.0461162
