timestamp,k,comando_l_hip_roll,real_l_hip_roll,erro_l_hip_roll,comando_l_knee,real_l_knee,erro_l_knee
1.76291e+09,10174,-0.0636563,0,0.0636563,0.989142,0,-0.989142
1.76291e+09,10175,-0.0632563,0,0.0632563,0.98896,0,-0.98896
1.76291e+09,10176,-0.0628584,0,0.0628584,0.988778,0,-0.988778
1.76291e+09,10177,-0.0624625,0,0.0624625,0.988595,0,-0.988595
1.76291e+09,10178,-0.0620688,0,0.0620688,0.988412,0,-0.988412
1.76291e+09,10179,-0.0616772,0,0.0616772,0.988229,0,-0.988229
1.76291e+09,10180,-0.0612878,0,0.0612878,0.988046,0,-0.988046
1.76291e+09,10181,-0.0609006,0,0.0609006,0.987862,0,-0.987862
1.76291e+09,10182,-0.0605157,0,0.0605157,0.987679,0,-0.987679
1.76291e+09,10183,-0.0601331,0,0.0601331,0.987495,0,-0.987495
1.76291e+09,10184,-0.0597527,0,0.0597527,0.987311,0,-0.987311
1.76291e+09,10185,-0.0593747,0,0.0593747,0.987127,0,-0.987127
1.76291e+09,10186,-0.0589991,0,0.0589991,0.986942,0,-0.986942
1.76291e+09,10187,-0.0586258,0,0.0586258,0.986758,0,-0.986758
1.76291e+09,10188,-0.058255,0,0.058255,0.986573,0,-0.986573
1.76291e+09,10189,-0.0578865,0,0.0578865,0.986389,0,-0.986389
1.76291e+09,10190,-0.0575205,0,0.0575205,0.986205,0,-0.986205
1.76291e+09,10191,-0.0571569,0,0.0571569,0.98602,0,-0.98602
1.76291e+09,10192,-0.0567958,0,0.0567958,0.985836,0,-0.985836
1.76291e+09,10193,-0.0564371,0,0.0564371,0.985651,0,-0.985651
1.76291e+09,10194,-0.0560809,0,0.0560809,0.985467,0,-0.985467
1.76291e+09,10195,-0.0557272,0,0.0557272,0.985283,0,-0.985283
1.76291e+09,10196,-0.0553759,0,0.0553759,0.985099,0,-0.985099
1.76291e+09,10197,-0.0550271,0,0.0550271,0.984915,0,-0.984915
1.76291e+09,10198,-0.0546808,0,0.0546808,0.984731,0,-0.984731
1.76291e+09,10199,-0.0543369,0,0.0543369,0.984547,0,-0.984547
1.76291e+09,10200,-0.0540735,0,0.0540735,0.989285,0,-0.989285
1.76291e+09,10201,-0.0538118,0,0.0538118,0.994007,0,-0.994007
1.76291e+09,10202,-0.0535518,0,0.0535518,0.998713,0,-0.998713
1.76291e+09,10203,-0.0532934,0,0.0532934,1.0034,0,-1.0034
1.76291e+09,10204,-0.0530368,0,0.0530368,1.00807,0,-1.00807
1.76291e+09,10205,-0.0527819,0,0.0527819,1.01273,0,-1.01273
1.76291e+09,10206,-0.0525286,0,0.0525286,1.01737,0,-1.01737
1.76291e+09,10207,-0.052277,0,0.052277,1.02199,0,-1.02199
1.76291e+09,10208,-0.0520271,0,0.0520271,1.0266,0,-1.0266
1.76291e+09,10209,-0.0517788,0,0.0517788,1.03119,0,-1.03119
1.76291e+09,10210,-0.0515322,0,0.0515322,1.03577,0,-1.03577
1.76291e+09,10211,-0.0512873,0,0.0512873,1.04033,0,-1.04033
